id,topic,difficulty,questionText,codeSnippet,optionA,optionB,optionC,optionD,correctOption,explanation
java-1k-0187,Java Building Blocks,easy,Is 'first name' a valid identifier for a variable name in Java?,int first name = 10;,"No, it causes a compiler error","Yes, it compiles successfully as a valid identifier",It compiles only if declared static,It compiles only if declared inside a class block,A,"Identifier rule: Java identifiers must start with a letter, currency character ($), or underscore (_), followed by letters, digits, $, or _. Reason: 'first name' contains a space."
java-1k-0188,Java Building Blocks,easy,Is 'goto1' a valid identifier for a variable name in Java?,int goto1 = 10;,"Yes, it compiles successfully as a valid identifier","No, it causes a compiler error",It compiles only if declared static,It compiles only if declared inside a class block,A,"Identifier rule: Java identifiers must start with a letter, currency character ($), or underscore (_), followed by letters, digits, $, or _. Reason: 'goto1' contains reserved word as substring but is a distinct identifier."
java-1k-0189,Java Building Blocks,easy,Is 'defaultVar' a valid identifier for a variable name in Java?,int defaultVar = 10;,"Yes, it compiles successfully as a valid identifier","No, it causes a compiler error",It compiles only if declared static,It compiles only if declared inside a class block,A,"Identifier rule: Java identifiers must start with a letter, currency character ($), or underscore (_), followed by letters, digits, $, or _. Reason: 'defaultVar' contains reserved word as prefix but is a distinct identifier."
java-1k-0190,Java Building Blocks,easy,Is '1stPlace' a valid identifier for a variable name in Java?,int 1stPlace = 10;,"No, it causes a compiler error","Yes, it compiles successfully as a valid identifier",It compiles only if declared static,It compiles only if declared inside a class block,A,"Identifier rule: Java identifiers must start with a letter, currency character ($), or underscore (_), followed by letters, digits, $, or _. Reason: '1stPlace' starts with digit 1."
java-1k-0191,Java Building Blocks,easy,What is the default initial value of an uninitialized instance field of type 'byte'?,"public class DataHolder {
  byte field;
}",0,null,false,Throws NullPointerException when accessed,A,"Instance variables in Java are automatically initialized to their default values when the object is instantiated. For type byte, the default value is 0."
java-1k-0192,Java Building Blocks,easy,What is the default initial value of an uninitialized instance field of type 'short'?,"public class DataHolder {
  short field;
}",0,null,false,Throws NullPointerException when accessed,A,"Instance variables in Java are automatically initialized to their default values when the object is instantiated. For type short, the default value is 0."
java-1k-0193,Java Building Blocks,easy,What is the default initial value of an uninitialized instance field of type 'int'?,"public class DataHolder {
  int field;
}",0,null,false,Throws NullPointerException when accessed,A,"Instance variables in Java are automatically initialized to their default values when the object is instantiated. For type int, the default value is 0."
java-1k-0194,Java Building Blocks,easy,What is the default initial value of an uninitialized instance field of type 'long'?,"public class DataHolder {
  long field;
}",0L,null,0,Throws NullPointerException when accessed,A,"Instance variables in Java are automatically initialized to their default values when the object is instantiated. For type long, the default value is 0L."
java-1k-0195,Java Building Blocks,easy,What is the default initial value of an uninitialized instance field of type 'float'?,"public class DataHolder {
  float field;
}",0.0f,null,0,Throws NullPointerException when accessed,A,"Instance variables in Java are automatically initialized to their default values when the object is instantiated. For type float, the default value is 0.0f."
java-1k-0196,Java Building Blocks,easy,What is the default initial value of an uninitialized instance field of type 'double'?,"public class DataHolder {
  double field;
}",0.0,null,0,Throws NullPointerException when accessed,A,"Instance variables in Java are automatically initialized to their default values when the object is instantiated. For type double, the default value is 0.0."
java-1k-0197,Java Building Blocks,easy,What is the default initial value of an uninitialized instance field of type 'boolean'?,"public class DataHolder {
  boolean field;
}",false,null,0,Throws NullPointerException when accessed,A,"Instance variables in Java are automatically initialized to their default values when the object is instantiated. For type boolean, the default value is false."
java-1k-0198,Java Building Blocks,easy,What is the default initial value of an uninitialized instance field of type 'char'?,"public class DataHolder {
  char field;
}",'\u0000' (NUL character),null,0,Throws NullPointerException when accessed,A,"Instance variables in Java are automatically initialized to their default values when the object is instantiated. For type char, the default value is '\u0000' (NUL character)."
java-1k-0199,Java Building Blocks,easy,What is the default initial value of an uninitialized instance field of type 'String'?,"public class DataHolder {
  String field;
}",null,0,0,Throws NullPointerException when accessed,A,"Instance variables in Java are automatically initialized to their default values when the object is instantiated. For type String, the default value is null."
java-1k-0200,Java Building Blocks,easy,What is the default initial value of an uninitialized instance field of type 'Object'?,"public class DataHolder {
  Object field;
}",null,0,0,Throws NullPointerException when accessed,A,"Instance variables in Java are automatically initialized to their default values when the object is instantiated. For type Object, the default value is null."
java-1k-0201,Java Building Blocks,easy,What is the default initial value of an uninitialized instance field of type 'int[]'?,"public class DataHolder {
  int[] field;
}",null,0,0,Throws NullPointerException when accessed,A,"Instance variables in Java are automatically initialized to their default values when the object is instantiated. For type int[], the default value is null."
java-1k-0202,Java Building Blocks,easy,What is the default initial value of an uninitialized instance field of type 'Integer'?,"public class DataHolder {
  Integer field;
}",null,0,0,Throws NullPointerException when accessed,A,"Instance variables in Java are automatically initialized to their default values when the object is instantiated. For type Integer, the default value is null."
